listing_id,base_price,room_type,property_type,accommodates,bedrooms,beds,bathrooms,city,neighbourhood_cleansed,latitude,longitude,minimum_nights,maximum_nights,host_is_superhost,amenities_count,number_of_reviews,reviews_per_month,avg_rating,review_count,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
28878459,305.49,Entire home/apt,Entire rental unit,3,1.0,1.0,1.0,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96355,23.71944,7,60,1.0,43,53,0.87,,,4.98,4.98,4.98,4.92,5.0,4.98,4.91
28988486,409.8,Entire home/apt,Entire rental unit,4,2.0,4.0,1.0,"Athens, Greece",ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96838,23.72953,3,1125,1.0,19,228,3.02,5.0,1.0,4.9,4.91,4.9,4.91,4.9,5.0,4.89
29076655,312.94,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,"Athens, Greece",ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97516,23.73407,2,90,1.0,33,51,0.71,,,4.9,4.94,4.84,4.96,4.98,4.98,4.84
29094945,715.29,Entire home/apt,Entire rental unit,7,3.0,5.0,1.5,"Athens, Greece",ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96751,23.7279,2,40,1.0,47,167,2.22,5.0,1.0,4.83,4.93,4.9,4.94,4.94,4.98,4.85
29122094,223.53,Entire home/apt,Entire rental unit,4,1.0,3.0,1.0,"Thessaloniki, Greece",ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98611,23.72185,1,1125,1.0,38,5,0.07,,,4.8,4.6,5.0,4.8,4.8,4.6,4.8
29124107,797.25,Entire home/apt,Entire condo,5,1.0,3.0,1.0,"Athens, Greece",ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97493,23.7344,1,1125,1.0,58,227,3.03,4.0,3.0,4.92,4.91,4.96,4.99,4.98,4.97,4.87
29230708,529.02,Entire home/apt,Entire rental unit,8,4.0,5.0,2.5,"Athens, Greece",ΘΗΣΕΙΟ,37.97652,23.71901,1,1125,1.0,45,127,1.7,,,4.73,4.72,4.81,4.42,4.75,4.84,4.69
29309859,134.12,Entire home/apt,Entire rental unit,2,0.0,1.0,1.0,,ΓΚΥΖΗ,37.99106,23.75169,3,15,0.0,20,6,0.08,,,4.67,5.0,4.67,5.0,5.0,5.0,4.67
29322042,469.41,Entire home/apt,Entire loft,3,1.0,2.0,1.0,"Athens, Greece",ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97434,23.7294,1,1125,0.0,50,133,1.8,,,4.9,4.94,4.91,4.89,4.9,4.95,4.81
29363304,618.43,Hotel room,Room in serviced apartment,4,1.0,2.0,1.0,"Athens, Greece",ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98583,23.73232,1,1125,0.0,12,20,0.27,,,4.8,4.9,4.85,4.95,4.8,4.75,4.7
29541101,223.53,Entire home/apt,Entire rental unit,3,1.0,2.0,1.0,"Athens, Greece",ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98410034179688,23.739181518554688,2,90,,55,234,3.11,5.0,3.0,4.91,4.94,4.93,4.88,4.95,4.9,4.84
29559266,96.86,Private room,Private room in home,2,1.0,1.0,1.0,"Athens, Greece",ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,38.00952,23.73167,2,1125,1.0,39,63,0.84,5.0,2.0,4.94,4.87,4.94,5.0,5.0,4.79,4.95
29670660,305.49,Entire home/apt,Entire rental unit,2,0.0,1.0,1.0,"Athens, Greece",ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97506,23.73173,1,180,0.0,27,164,2.2,3.5,4.0,4.42,4.63,4.45,4.9,4.88,4.91,4.44
29672149,201.18,Entire home/apt,Entire condo,3,0.0,2.0,1.0,"Athens, Greece",ΝΕΟΣ ΚΟΣΜΟΣ,37.95614,23.73653,3,59,0.0,30,71,1.02,5.0,1.0,4.66,4.8,4.77,4.87,4.9,4.79,4.65
29777267,141.57,Entire home/apt,Entire rental unit,4,1.0,2.0,1.0,"Agia Paraskevi, Greece",ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,37.9963,23.7213,2,28,1.0,66,185,2.53,3.6666666666666665,3.0,4.94,4.93,4.97,4.97,4.99,4.53,4.88
29841557,320.39,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,"Athens, Greece",ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97843,23.72533,2,1125,1.0,36,121,1.64,,,4.96,4.96,4.98,4.98,4.98,4.93,4.87
30000239,610.98,Entire home/apt,Entire rental unit,4,2.0,3.0,2.0,Nicosia,ΚΟΛΩΝΑΚΙ,37.97884,23.74407,2,1125,1.0,33,47,0.64,,,4.96,5.0,4.94,4.98,4.89,4.98,4.87
30191029,201.18,Entire home/apt,Entire rental unit,3,1.0,2.0,1.0,"Athens, Greece",ΝΕΟΣ ΚΟΣΜΟΣ,37.95517,23.72469,3,15,1.0,40,434,5.94,4.2,5.0,4.9,4.91,4.88,4.92,4.94,4.79,4.91
30362207,134.12,Entire home/apt,Entire rental unit,2,0.0,1.0,1.0,"Athens, Greece",ΘΗΣΕΙΟ,37.97542,23.71359,1,1125,1.0,58,25,0.35,5.0,1.0,4.72,4.8,4.56,4.8,4.72,4.84,4.68
30391533,134.12,Entire home/apt,Entire rental unit,2,0.0,1.0,1.0,"Athens, Greece",ΝΕΟΣ ΚΟΣΜΟΣ,37.96215,23.7317,1,1125,0.0,34,56,0.77,5.0,1.0,4.73,4.82,4.82,4.95,4.93,4.64,4.64
30439267,134.12,Entire home/apt,Entire rental unit,2,1.0,1.0,1.5,"Tel Aviv-Yafo, Israel",ΝΕΟΣ ΚΟΣΜΟΣ,37.963,23.72938,1,1125,0.0,28,24,0.33,3.0,1.0,4.58,4.83,4.71,4.92,4.63,4.83,4.42
30440167,126.67,Entire home/apt,Entire rental unit,2,0.0,1.0,1.0,"Athens, Greece",ΝΕΟΣ ΚΟΣΜΟΣ,37.96215,23.7317,1,1125,0.0,36,26,0.37,3.0,1.0,4.42,4.69,4.73,4.77,4.69,4.54,4.42
30628615,186.27,Private room,Room in hotel,2,1.0,2.0,1.0,"Athens, Greece",ΚΕΡΑΜΕΙΚΟΣ,37.97925,23.72294,1,1125,1.0,39,86,1.61,,,4.9,4.86,4.86,4.88,4.94,4.94,4.85
30854835,789.8,Entire home/apt,Entire condo,5,2.0,2.0,1.0,"Athens, Greece",ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97382,23.72952,3,99,1.0,37,154,2.3,2.0,2.0,4.88,4.86,4.85,4.92,4.97,4.99,4.88
30902346,499.22,Entire home/apt,Entire rental unit,10,4.0,6.0,2.0,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99401,23.72862,2,1125,1.0,35,243,3.58,,,4.77,4.86,4.81,4.93,4.92,4.47,4.81
30922575,476.86,Entire home/apt,Entire home,3,1.0,1.0,1.0,"Athens, Greece",ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97438,23.730059,2,365,,24,81,1.13,,,4.89,4.95,4.93,4.91,4.96,5.0,4.85
31079427,327.84,Entire home/apt,Entire rental unit,4,1.0,2.0,1.0,"Athens, Greece",ΙΛΙΣΙΑ,37.97492,23.74837,1,1125,1.0,46,27,0.39,,,4.96,4.93,4.96,5.0,5.0,4.89,4.81
31082746,335.29,Entire home/apt,Entire home,5,2.0,2.0,1.0,"Athens, Greece",ΝΕΟΣ ΚΟΣΜΟΣ,37.95626,23.72877,2,60,1.0,51,140,2.07,,,4.83,4.86,4.64,4.96,4.96,4.81,4.86
31199127,275.69,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96376,23.72874,1,1125,1.0,43,152,2.09,,,4.94,4.92,4.89,4.98,4.97,4.94,4.92
